"","date","site","site_name","variable","value"
"18979",2016-05-07 16:00:00,"chbo","Chilbolton Observatory","2mepent",0.060224
"18980",2016-05-07 17:00:00,"chbo","Chilbolton Observatory","2mepent",0.078695
"18981",2016-05-07 18:00:00,"chbo","Chilbolton Observatory","2mepent",0.097707
"18982",2016-05-07 19:00:00,"chbo","Chilbolton Observatory","2mepent",0.120812
"18983",2016-05-07 20:00:00,"chbo","Chilbolton Observatory","2mepent",0.368988
"18984",2016-05-07 21:00:00,"chbo","Chilbolton Observatory","2mepent",0.130638
"18985",2016-05-07 22:00:00,"chbo","Chilbolton Observatory","2mepent",0.188795
"18986",NA,"chbo","Chilbolton Observatory","2mepent",0.132061
"18987",2016-05-08 00:00:00,"chbo","Chilbolton Observatory","2mepent",0.103278
"18988",2016-05-08 01:00:00,"chbo","Chilbolton Observatory","2mepent",0.11713
"18989",2016-05-08 02:00:00,"chbo","Chilbolton Observatory","2mepent",0.134496
"18990",2016-05-08 03:00:00,"chbo","Chilbolton Observatory","2mepent",0.128157
"18991",2016-05-08 04:00:00,"chbo","Chilbolton Observatory","2mepent",0.149331
"18992",2016-05-08 05:00:00,"chbo","Chilbolton Observatory","2mepent",0.188534
"18993",2016-05-08 06:00:00,"chbo","Chilbolton Observatory","2mepent",0.132312
"18994",2016-05-08 07:00:00,"chbo","Chilbolton Observatory","2mepent",0.092751
"18995",2016-05-08 08:00:00,"chbo","Chilbolton Observatory","2mepent",0.107236
"18996",2016-05-08 09:00:00,"chbo","Chilbolton Observatory","2mepent",0.042628
"18997",2016-05-08 10:00:00,"chbo","Chilbolton Observatory","2mepent",0.068051
"18998",2016-05-08 11:00:00,"chbo","Chilbolton Observatory","2mepent",0.096155
"18999",2016-05-08 12:00:00,"chbo","Chilbolton Observatory","2mepent",0.052962
"19000",2016-05-08 13:00:00,"chbo","Chilbolton Observatory","2mepent",0.049211
"19001",2016-05-08 14:00:00,"chbo","Chilbolton Observatory","2mepent",0.05815
"19002",2016-05-08 15:00:00,"chbo","Chilbolton Observatory","2mepent",0.053126
"19003",2016-05-08 16:00:00,"chbo","Chilbolton Observatory","2mepent",0.034823
"19004",2016-05-08 17:00:00,"chbo","Chilbolton Observatory","2mepent",0.04797
"19005",2016-05-08 18:00:00,"chbo","Chilbolton Observatory","2mepent",0.039521
"19006",2016-05-08 19:00:00,"chbo","Chilbolton Observatory","2mepent",0.035474
"19007",2016-05-08 20:00:00,"chbo","Chilbolton Observatory","2mepent",0.062298
"19008",2016-05-08 21:00:00,"chbo","Chilbolton Observatory","2mepent",0.084302
"19009",2016-05-08 22:00:00,"chbo","Chilbolton Observatory","2mepent",0.083855
"19010",NA,"chbo","Chilbolton Observatory","2mepent",0.098215
"19011",2016-05-09 00:00:00,"chbo","Chilbolton Observatory","2mepent",0.158842
"19012",2016-05-09 01:00:00,"chbo","Chilbolton Observatory","2mepent",0.21032
"19013",2016-05-09 02:00:00,"chbo","Chilbolton Observatory","2mepent",0.267644
"19014",2016-05-09 03:00:00,"chbo","Chilbolton Observatory","2mepent",0.147894
"19015",2016-05-09 04:00:00,"chbo","Chilbolton Observatory","2mepent",0.083397
"19016",2016-05-09 08:00:00,"chbo","Chilbolton Observatory","2mepent",0.125965
"19017",2016-05-09 09:00:00,"chbo","Chilbolton Observatory","2mepent",0.054439
"19018",2016-05-09 10:00:00,"chbo","Chilbolton Observatory","2mepent",0.077959
"19019",2016-05-09 11:00:00,"chbo","Chilbolton Observatory","2mepent",0.047724
"19020",2016-05-09 12:00:00,"chbo","Chilbolton Observatory","2mepent",0.072631
"19021",2016-05-09 13:00:00,"chbo","Chilbolton Observatory","2mepent",0.043286
"19022",2016-05-09 14:00:00,"chbo","Chilbolton Observatory","2mepent",0.076146
"19023",2016-05-09 15:00:00,"chbo","Chilbolton Observatory","2mepent",0.047323
"19024",2016-05-09 16:00:00,"chbo","Chilbolton Observatory","2mepent",0.062501
"19025",2016-05-09 17:00:00,"chbo","Chilbolton Observatory","2mepent",0.070064
"19026",2016-05-09 18:00:00,"chbo","Chilbolton Observatory","2mepent",0.04472
"19027",2016-05-09 19:00:00,"chbo","Chilbolton Observatory","2mepent",0.085918
"19028",2016-05-09 20:00:00,"chbo","Chilbolton Observatory","2mepent",0.135544
"19029",2016-05-09 21:00:00,"chbo","Chilbolton Observatory","2mepent",0.099051
"19030",2016-05-09 22:00:00,"chbo","Chilbolton Observatory","2mepent",0.096777
"19031",NA,"chbo","Chilbolton Observatory","2mepent",0.083301
"19032",2016-05-10 00:00:00,"chbo","Chilbolton Observatory","2mepent",0.122378
"19033",2016-05-10 01:00:00,"chbo","Chilbolton Observatory","2mepent",0.115277
"19034",2016-05-10 02:00:00,"chbo","Chilbolton Observatory","2mepent",0.120419
"19035",2016-05-10 03:00:00,"chbo","Chilbolton Observatory","2mepent",0.122954
"19036",2016-05-10 04:00:00,"chbo","Chilbolton Observatory","2mepent",0.092726
"19037",2016-05-10 05:00:00,"chbo","Chilbolton Observatory","2mepent",0.243026
"19038",2016-05-10 06:00:00,"chbo","Chilbolton Observatory","2mepent",0.323359
"19039",2016-05-10 07:00:00,"chbo","Chilbolton Observatory","2mepent",0.266622
"19040",2016-05-10 08:00:00,"chbo","Chilbolton Observatory","2mepent",0.226253
"19041",2016-05-10 09:00:00,"chbo","Chilbolton Observatory","2mepent",0.190815
"19042",2016-05-10 10:00:00,"chbo","Chilbolton Observatory","2mepent",0.145759
"19043",2016-05-10 11:00:00,"chbo","Chilbolton Observatory","2mepent",0.181809
"19044",2016-05-10 12:00:00,"chbo","Chilbolton Observatory","2mepent",0.123269
"19045",2016-05-10 13:00:00,"chbo","Chilbolton Observatory","2mepent",0.103381
"19046",2016-05-10 14:00:00,"chbo","Chilbolton Observatory","2mepent",0.085704
"19047",2016-05-10 15:00:00,"chbo","Chilbolton Observatory","2mepent",0.074605
"19048",2016-05-10 16:00:00,"chbo","Chilbolton Observatory","2mepent",0.060274
"19049",2016-05-10 17:00:00,"chbo","Chilbolton Observatory","2mepent",0.173184
"19050",2016-05-10 18:00:00,"chbo","Chilbolton Observatory","2mepent",0.099398
"19051",2016-05-10 19:00:00,"chbo","Chilbolton Observatory","2mepent",0.144279
"19052",2016-05-10 20:00:00,"chbo","Chilbolton Observatory","2mepent",0.201489
"19053",2016-05-10 21:00:00,"chbo","Chilbolton Observatory","2mepent",0.334319
"19054",2016-05-10 22:00:00,"chbo","Chilbolton Observatory","2mepent",0.174303
"19055",NA,"chbo","Chilbolton Observatory","2mepent",0.192217
"19056",2016-05-11 00:00:00,"chbo","Chilbolton Observatory","2mepent",0.109027
"19057",2016-05-11 01:00:00,"chbo","Chilbolton Observatory","2mepent",0.212387
"19058",2016-05-11 02:00:00,"chbo","Chilbolton Observatory","2mepent",0.226028
"19059",2016-05-11 03:00:00,"chbo","Chilbolton Observatory","2mepent",0.217911
"19060",2016-05-11 04:00:00,"chbo","Chilbolton Observatory","2mepent",0.282615
"19061",2016-05-11 05:00:00,"chbo","Chilbolton Observatory","2mepent",0.360485
"19062",2016-05-11 06:00:00,"chbo","Chilbolton Observatory","2mepent",0.323638
"19063",2016-05-11 07:00:00,"chbo","Chilbolton Observatory","2mepent",0.388986
"19064",2016-05-11 08:00:00,"chbo","Chilbolton Observatory","2mepent",0.37183
"19065",2016-05-11 09:00:00,"chbo","Chilbolton Observatory","2mepent",0.332978
"19066",2016-05-11 10:00:00,"chbo","Chilbolton Observatory","2mepent",0.173159
"19067",2016-05-11 11:00:00,"chbo","Chilbolton Observatory","2mepent",0.129637
"19068",2016-05-11 12:00:00,"chbo","Chilbolton Observatory","2mepent",0.15837
"19069",2016-05-11 13:00:00,"chbo","Chilbolton Observatory","2mepent",0.282204
"19070",2016-05-11 14:00:00,"chbo","Chilbolton Observatory","2mepent",0.193333
"19071",2016-05-11 15:00:00,"chbo","Chilbolton Observatory","2mepent",0.125639
"19072",2016-05-11 16:00:00,"chbo","Chilbolton Observatory","2mepent",0.153111
"19073",2016-05-11 17:00:00,"chbo","Chilbolton Observatory","2mepent",0.143553
"19074",2016-05-11 18:00:00,"chbo","Chilbolton Observatory","2mepent",0.079582
"19075",2016-05-11 19:00:00,"chbo","Chilbolton Observatory","2mepent",0.126877
"19076",2016-05-11 20:00:00,"chbo","Chilbolton Observatory","2mepent",0.162318
"19077",2016-05-11 21:00:00,"chbo","Chilbolton Observatory","2mepent",0.147676
"19078",2016-05-11 22:00:00,"chbo","Chilbolton Observatory","2mepent",0.155489
"19079",NA,"chbo","Chilbolton Observatory","2mepent",0.334555
"19080",2016-05-12 00:00:00,"chbo","Chilbolton Observatory","2mepent",0.527294
"19081",2016-05-12 01:00:00,"chbo","Chilbolton Observatory","2mepent",0.385636
"19082",2016-05-12 02:00:00,"chbo","Chilbolton Observatory","2mepent",0.318014
"19083",2016-05-12 03:00:00,"chbo","Chilbolton Observatory","2mepent",0.230169
"19084",2016-05-12 04:00:00,"chbo","Chilbolton Observatory","2mepent",0.145859
"19085",2016-05-12 05:00:00,"chbo","Chilbolton Observatory","2mepent",0.097381
"19086",2016-05-12 06:00:00,"chbo","Chilbolton Observatory","2mepent",0.099402
"19087",2016-05-12 07:00:00,"chbo","Chilbolton Observatory","2mepent",0.09652
"19088",2016-05-12 08:00:00,"chbo","Chilbolton Observatory","2mepent",0.131071
"19089",2016-05-12 09:00:00,"chbo","Chilbolton Observatory","2mepent",0.138068
"19090",2016-05-12 10:00:00,"chbo","Chilbolton Observatory","2mepent",0.098125
"19091",2016-05-12 11:00:00,"chbo","Chilbolton Observatory","2mepent",0.105019
"19092",2016-05-12 12:00:00,"chbo","Chilbolton Observatory","2mepent",0.098014
"19093",2016-05-12 13:00:00,"chbo","Chilbolton Observatory","2mepent",0.099588
"19094",2016-05-12 14:00:00,"chbo","Chilbolton Observatory","2mepent",0.081803
"19095",2016-05-12 15:00:00,"chbo","Chilbolton Observatory","2mepent",0.081223
"19096",2016-05-12 16:00:00,"chbo","Chilbolton Observatory","2mepent",0.065787
"19097",2016-05-12 17:00:00,"chbo","Chilbolton Observatory","2mepent",0.053974
"19098",2016-05-12 18:00:00,"chbo","Chilbolton Observatory","2mepent",0.057982
"19099",2016-05-12 19:00:00,"chbo","Chilbolton Observatory","2mepent",0.069066
"19100",2016-05-12 20:00:00,"chbo","Chilbolton Observatory","2mepent",0.063313
"19101",2016-05-12 21:00:00,"chbo","Chilbolton Observatory","2mepent",0.056738
"19102",2016-05-12 22:00:00,"chbo","Chilbolton Observatory","2mepent",0.029531
"19103",NA,"chbo","Chilbolton Observatory","2mepent",0.075209
"19104",2016-05-13 02:00:00,"chbo","Chilbolton Observatory","2mepent",0.055858
"19105",2016-05-13 03:00:00,"chbo","Chilbolton Observatory","2mepent",0.047888
"19106",2016-05-13 04:00:00,"chbo","Chilbolton Observatory","2mepent",0.071201
"19107",2016-05-13 05:00:00,"chbo","Chilbolton Observatory","2mepent",0.097002
"19108",2016-05-13 06:00:00,"chbo","Chilbolton Observatory","2mepent",0.127216
"19109",2016-05-13 07:00:00,"chbo","Chilbolton Observatory","2mepent",0.12688
"19110",2016-05-13 08:00:00,"chbo","Chilbolton Observatory","2mepent",0.123705
"19111",2016-05-13 09:00:00,"chbo","Chilbolton Observatory","2mepent",0.120877
"19112",2016-05-13 10:00:00,"chbo","Chilbolton Observatory","2mepent",0.174075
"19113",2016-05-13 11:00:00,"chbo","Chilbolton Observatory","2mepent",0.096741
"19114",2016-05-13 12:00:00,"chbo","Chilbolton Observatory","2mepent",0.062981
"19115",2016-05-13 13:00:00,"chbo","Chilbolton Observatory","2mepent",0.080755
"19116",2016-05-13 14:00:00,"chbo","Chilbolton Observatory","2mepent",0.05471
"19117",2016-05-13 15:00:00,"chbo","Chilbolton Observatory","2mepent",0.097904
"19118",2016-05-13 16:00:00,"chbo","Chilbolton Observatory","2mepent",0.050748
"19119",2016-05-13 17:00:00,"chbo","Chilbolton Observatory","2mepent",0.056208
"19120",2016-05-13 18:00:00,"chbo","Chilbolton Observatory","2mepent",0.047284
"19121",2016-05-13 20:00:00,"chbo","Chilbolton Observatory","2mepent",0.040197
"19122",2016-05-13 21:00:00,"chbo","Chilbolton Observatory","2mepent",0.036603
"19123",2016-05-13 22:00:00,"chbo","Chilbolton Observatory","2mepent",0.02367
"19124",NA,"chbo","Chilbolton Observatory","2mepent",0.02297
"19125",2016-05-14 02:00:00,"chbo","Chilbolton Observatory","2mepent",0.029195
"19126",2016-05-14 03:00:00,"chbo","Chilbolton Observatory","2mepent",0.018017
"19127",2016-05-14 04:00:00,"chbo","Chilbolton Observatory","2mepent",0.030722
"19128",2016-05-14 05:00:00,"chbo","Chilbolton Observatory","2mepent",0.026849
"19129",2016-05-14 06:00:00,"chbo","Chilbolton Observatory","2mepent",0.025272
"19130",2016-05-14 07:00:00,"chbo","Chilbolton Observatory","2mepent",0.049529
"19131",2016-05-14 09:00:00,"chbo","Chilbolton Observatory","2mepent",0.078652
"19132",2016-05-14 10:00:00,"chbo","Chilbolton Observatory","2mepent",0.013655
"19133",2016-05-14 11:00:00,"chbo","Chilbolton Observatory","2mepent",0.019837
"19134",2016-05-14 13:00:00,"chbo","Chilbolton Observatory","2mepent",0.043869
"19135",2016-05-14 14:00:00,"chbo","Chilbolton Observatory","2mepent",0.028862
"19136",2016-05-14 15:00:00,"chbo","Chilbolton Observatory","2mepent",0.021893
"19137",2016-05-14 16:00:00,"chbo","Chilbolton Observatory","2mepent",0.055411
"19138",2016-05-14 17:00:00,"chbo","Chilbolton Observatory","2mepent",0.031912
"19139",2016-05-14 18:00:00,"chbo","Chilbolton Observatory","2mepent",0.016501
"19140",2016-05-14 19:00:00,"chbo","Chilbolton Observatory","2mepent",0.032334
"19141",2016-05-14 20:00:00,"chbo","Chilbolton Observatory","2mepent",0.05751
"19142",2016-05-14 22:00:00,"chbo","Chilbolton Observatory","2mepent",0.050108
"19143",NA,"chbo","Chilbolton Observatory","2mepent",0.142087
"19144",2016-05-15 00:00:00,"chbo","Chilbolton Observatory","2mepent",0.085224
"19145",2016-05-15 01:00:00,"chbo","Chilbolton Observatory","2mepent",0.176467
"19146",2016-05-15 02:00:00,"chbo","Chilbolton Observatory","2mepent",0.180182
"19147",2016-05-15 03:00:00,"chbo","Chilbolton Observatory","2mepent",0.158177
"19148",2016-05-15 04:00:00,"chbo","Chilbolton Observatory","2mepent",0.263883
"19149",2016-05-15 05:00:00,"chbo","Chilbolton Observatory","2mepent",0.181126
"19150",2016-05-15 06:00:00,"chbo","Chilbolton Observatory","2mepent",0.224698
"19151",2016-05-15 07:00:00,"chbo","Chilbolton Observatory","2mepent",0.102419
"19152",2016-05-15 08:00:00,"chbo","Chilbolton Observatory","2mepent",0.101704
"19153",2016-05-15 09:00:00,"chbo","Chilbolton Observatory","2mepent",0.080222
"19154",2016-05-15 10:00:00,"chbo","Chilbolton Observatory","2mepent",0.049576
"19155",2016-05-15 11:00:00,"chbo","Chilbolton Observatory","2mepent",0.066889
"19156",2016-05-15 12:00:00,"chbo","Chilbolton Observatory","2mepent",0.055536
"19157",2016-05-15 13:00:00,"chbo","Chilbolton Observatory","2mepent",0.03877
"19158",2016-05-15 14:00:00,"chbo","Chilbolton Observatory","2mepent",0.091886
"19159",2016-05-15 16:00:00,"chbo","Chilbolton Observatory","2mepent",0.072964
"19160",2016-05-15 17:00:00,"chbo","Chilbolton Observatory","2mepent",0.041752
"19161",2016-05-15 18:00:00,"chbo","Chilbolton Observatory","2mepent",0.026066
"19162",2016-05-15 21:00:00,"chbo","Chilbolton Observatory","2mepent",0.034247
"19163",2016-05-16 00:00:00,"chbo","Chilbolton Observatory","2mepent",0.043858
"19164",2016-05-16 01:00:00,"chbo","Chilbolton Observatory","2mepent",0.080562
"19165",2016-05-16 02:00:00,"chbo","Chilbolton Observatory","2mepent",0.045306
"19166",2016-05-16 03:00:00,"chbo","Chilbolton Observatory","2mepent",0.062094
"19167",2016-05-16 04:00:00,"chbo","Chilbolton Observatory","2mepent",0.077115
"19168",2016-05-16 05:00:00,"chbo","Chilbolton Observatory","2mepent",0.093781
"19169",2016-05-16 06:00:00,"chbo","Chilbolton Observatory","2mepent",0.051213
"19170",2016-05-16 07:00:00,"chbo","Chilbolton Observatory","2mepent",0.072885
"19171",2016-05-16 08:00:00,"chbo","Chilbolton Observatory","2mepent",0.074358
"19172",2016-05-16 09:00:00,"chbo","Chilbolton Observatory","2mepent",0.058654
"19173",2016-05-16 10:00:00,"chbo","Chilbolton Observatory","2mepent",0.051113
"19174",2016-05-16 11:00:00,"chbo","Chilbolton Observatory","2mepent",0.068033
"19175",2016-05-16 12:00:00,"chbo","Chilbolton Observatory","2mepent",0.115099
"19176",2016-05-16 13:00:00,"chbo","Chilbolton Observatory","2mepent",0.061836
"19177",2016-05-16 14:00:00,"chbo","Chilbolton Observatory","2mepent",0.06105
"19178",2016-05-16 15:00:00,"chbo","Chilbolton Observatory","2mepent",0.045618
"19179",2016-05-16 20:00:00,"chbo","Chilbolton Observatory","2mepent",0.05933
"19180",2016-05-16 21:00:00,"chbo","Chilbolton Observatory","2mepent",0.065054
"19181",2016-05-16 22:00:00,"chbo","Chilbolton Observatory","2mepent",0.042442
"19182",NA,"chbo","Chilbolton Observatory","2mepent",0.030571
"19183",2016-05-17 00:00:00,"chbo","Chilbolton Observatory","2mepent",0.0551
"19184",2016-05-17 01:00:00,"chbo","Chilbolton Observatory","2mepent",0.055815
"19185",2016-05-17 02:00:00,"chbo","Chilbolton Observatory","2mepent",0.055779
"19186",2016-05-17 03:00:00,"chbo","Chilbolton Observatory","2mepent",0.055129
"19187",2016-05-17 04:00:00,"chbo","Chilbolton Observatory","2mepent",0.06754
"19188",2016-05-17 05:00:00,"chbo","Chilbolton Observatory","2mepent",0.105759
"19189",2016-05-17 06:00:00,"chbo","Chilbolton Observatory","2mepent",0.103346
"19190",2016-05-17 07:00:00,"chbo","Chilbolton Observatory","2mepent",0.117391
"19191",2016-05-17 08:00:00,"chbo","Chilbolton Observatory","2mepent",0.036389
"19192",2016-05-17 10:00:00,"chbo","Chilbolton Observatory","2mepent",0.01496
"19193",2016-05-17 11:00:00,"chbo","Chilbolton Observatory","2mepent",0.036761
"19194",2016-05-17 12:00:00,"chbo","Chilbolton Observatory","2mepent",0.022294
"19195",2016-05-17 14:00:00,"chbo","Chilbolton Observatory","2mepent",0.022866
"19196",2016-05-17 15:00:00,"chbo","Chilbolton Observatory","2mepent",0.051149
"19197",2016-05-17 16:00:00,"chbo","Chilbolton Observatory","2mepent",0.040236
"19198",2016-05-17 17:00:00,"chbo","Chilbolton Observatory","2mepent",0.030314
"19199",2016-05-17 18:00:00,"chbo","Chilbolton Observatory","2mepent",0.02961
"19200",2016-05-17 19:00:00,"chbo","Chilbolton Observatory","2mepent",0.022891
"19201",2016-05-17 20:00:00,"chbo","Chilbolton Observatory","2mepent",0.0249
"19202",2016-05-17 21:00:00,"chbo","Chilbolton Observatory","2mepent",0.020553
"19203",2016-05-17 22:00:00,"chbo","Chilbolton Observatory","2mepent",0.033435
"19204",NA,"chbo","Chilbolton Observatory","2mepent",0.027647
"19205",2016-05-18 00:00:00,"chbo","Chilbolton Observatory","2mepent",0.028962
"19206",2016-05-18 04:00:00,"chbo","Chilbolton Observatory","2mepent",0.035799
"19207",2016-05-18 06:00:00,"chbo","Chilbolton Observatory","2mepent",0.028022
"19208",2016-05-18 07:00:00,"chbo","Chilbolton Observatory","2mepent",0.021479
"19209",2016-05-18 08:00:00,"chbo","Chilbolton Observatory","2mepent",0.023148
"19210",2016-05-18 09:00:00,"chbo","Chilbolton Observatory","2mepent",0.051256
"19211",2016-05-18 10:00:00,"chbo","Chilbolton Observatory","2mepent",0.039711
"19212",2016-05-18 11:00:00,"chbo","Chilbolton Observatory","2mepent",0.018454
"19213",2016-05-18 12:00:00,"chbo","Chilbolton Observatory","2mepent",0.015976
"19214",2016-05-18 13:00:00,"chbo","Chilbolton Observatory","2mepent",0.039217
"19215",2016-05-18 14:00:00,"chbo","Chilbolton Observatory","2mepent",0.088739
"19216",2016-05-18 15:00:00,"chbo","Chilbolton Observatory","2mepent",0.025991
"19217",2016-05-18 16:00:00,"chbo","Chilbolton Observatory","2mepent",0.08792
"19218",2016-05-18 17:00:00,"chbo","Chilbolton Observatory","2mepent",0.028748
"19219",2016-05-18 18:00:00,"chbo","Chilbolton Observatory","2mepent",0.045618
